"","SEEM_WT1","SEEM_WT2","SEEM_WT3","SEDM_WT1","SEDM_WT2","SEDM_WT3"
"Pisd",680,728,716,759,678,748
"Pisd-ps1",198,230,237,234,205,191
"Pisd-ps2",22,28,28,21,17,28
"Pisd-ps3",3162,2829,3409,3463,2667,3106
"Pithd1",556,549,596,567,484,520
"Pitpna",4311,4149,4220,3774,3266,3697
"Pitpnb",1843,1722,1732,1418,1312,1535
"Pitpnc1",941,919,948,978,903,938
"Pitpnm1",2842,2889,2872,3354,3042,3008
"Pitpnm2",287,258,326,239,228,211
"Pitpnm2os1",0,0,0,0,0,0
"Pitpnm2os2",1,2,1,0,0,0
"Pitpnm3",4,1,3,2,3,4
"Pitrm1",1728,1710,1800,1547,1467,1548
"Pitx1",0,0,1,0,0,0
"Pitx2",1,3,1,0,1,0
"Pitx3",0,0,0,0,1,0
"Piwil1",0,0,0,0,0,0
"Piwil2",11,10,26,16,18,17
"Piwil4",6,4,6,3,0,2
"Pja1",560,604,520,534,443,535
"Pja2",1297,1259,1242,1298,1219,1194
"Pjvk",0,0,1,0,1,0
"Pkd1",1301,1343,1364,1612,1358,1401
"Pkd1l1",0,0,1,3,1,2
"Pkd1l2",13,14,8,52,38,45
"Pkd1l3",714,727,667,730,732,770
"Pkd2",443,429,418,526,473,421
"Pkd2l1",35,62,49,17,20,5
"Pkd2l2",583,569,592,534,528,559
"Pkdcc",97,129,147,147,125,120
"Pkdrej",0,0,0,0,0,0
"Pkhd1",0,0,0,0,0,0
"Pkhd1l1",5,5,7,273,248,176
"Pkia",12,15,9,2,3,2
"Pkib",70,63,85,48,53,47
"Pkig",911,970,950,828,705,805
"Pklr",7,8,13,284,204,230
"Pkm",39219,38555,39239,57598,53342,58847
"Pkmyt1",1039,1024,1021,925,820,1077
"Pkn1",6640,6344,6672,7411,6647,6649
"Pkn2",1297,1393,1337,1173,1137,1281
"Pkn3",233,235,215,204,202,226
"Pknox1",740,661,764,668,667,679
"Pknox2",214,177,171,92,59,71
"Pkp1",0,2,1,0,0,1
"Pkp2",15,8,22,30,21,32
"Pkp3",183,263,216,206,197,168
"Pkp4",573,519,551,452,404,438
"Pla1a",8,8,5,6,13,8
"Pla2g10",1,3,5,0,1,3
"Pla2g10os",0,0,0,0,0,0
"Pla2g12a",360,343,408,509,537,589
"Pla2g12b",0,0,0,1,0,0
"Pla2g15",920,965,1023,975,940,985
"Pla2g1b",0,0,0,0,0,0
"Pla2g2a",0,0,0,0,0,0
"Pla2g2c",0,0,0,0,0,0
"Pla2g2d",1,0,0,0,0,0
"Pla2g2e",1,0,0,2,0,0
"Pla2g2f",0,0,0,0,0,0
"Pla2g3",9,11,3,20,21,21
"Pla2g4a",1286,1294,1280,842,926,947
"Pla2g4b",0,1,1,0,0,1
"Pla2g4c",30,29,20,52,47,48
"Pla2g4d",1,0,0,2,0,0
"Pla2g4e",0,0,0,0,0,0
"Pla2g4f",1,2,1,2,1,2
"Pla2g5",2,0,1,1,2,0
"Pla2g6",263,324,373,367,351,350
"Pla2g7",6628,5924,6125,12069,11259,10507
"Pla2r1",6,6,4,3,4,6
"Plaa",1802,1835,1788,1217,1212,1451
"Plaat1",0,0,0,0,0,0
"Plaat3",264,327,302,171,167,159
"Plaat5",1,0,0,2,0,0
"Plac1",0,0,0,0,0,0
"Plac8",11497,12667,13153,6230,7008,7857
"Plac8l1",0,0,0,0,0,0
"Plac9",0,0,0,0,0,0
"Plag1",81,84,93,153,127,133
"Plagl1",6,6,4,3,1,4
"Plagl2",2354,2291,2338,2406,2109,2430
"Plat",1,4,0,0,0,0
"Platr10",1,0,0,0,0,0
"Platr11",0,0,0,0,0,0
"Platr14",4,4,2,0,0,0
"Platr20",0,0,0,0,0,0
"Platr21",0,0,0,0,0,0
"Platr22",0,0,0,0,0,0
"Platr25",251,250,259,181,160,182
"Platr26",3,3,1,1,0,0
"Platr27",4,2,7,7,6,5
"Platr29",0,2,0,1,2,1
"Platr3",1,0,0,0,0,0
"Platr30",0,0,0,0,0,0
"Platr4",0,0,0,0,0,0
"Platr5",0,0,0,0,0,0
"Platr6",0,1,0,0,1,0
"Platr7",2,6,7,7,13,17
"Platr8",1,1,0,0,2,1
"Platr9",0,0,0,0,0,0
"Plau",309,290,288,242,232,203
"Plaur",1518,1538,1581,1927,1898,1791
"Plb1",1,0,2,1,0,0
"Plbd1",1774,1664,1992,4004,3755,3394
"Plbd2",1493,1404,1526,1547,1279,1360
"Plcb1",97,75,85,68,72,73
"Plcb2",6049,6172,6052,5503,5150,5634
"Plcb3",1025,984,1049,937,881,819
"Plcb4",307,295,279,296,234,237
"Plcd1",16,24,24,25,9,23
"Plcd3",55,38,37,19,31,31
"Plcd4",9,12,19,8,8,5
"Plce1",2,3,1,1,1,0
"Plcg1",1040,1077,1051,929,846,860
"Plcg2",6468,6302,6799,5330,4958,5148
"Plch1",0,1,8,3,4,1
"Plch2",1,3,4,1,1,1
"Plcl1",13,24,17,5,4,10
"Plcl2",1149,1093,1175,1468,1448,1352
"Plcxd1",149,173,181,202,193,228
"Plcxd2",99,88,92,98,107,106
"Plcxd3",0,0,0,0,0,0
"Plcz1",0,0,0,0,0,0
"Pld1",1042,950,1008,939,864,833
"Pld2",183,222,194,414,341,319
"Pld3",1862,1909,1975,1489,1437,1336
"Pld4",1002,927,1024,855,768,773
"Pld5",0,0,0,0,0,0
"Pld6",4,5,6,8,4,6
"Pldi",1,0,0,0,1,0
"Plec",3917,3594,3555,4917,4153,4037
"Plek",5642,5803,6548,3872,3520,3321
"Plek2",1,3,0,49,34,48
"Plekha1",871,914,847,906,798,891
"Plekha2",3125,3349,3375,3686,3721,3872
"Plekha3",918,967,917,722,731,751
"Plekha4",24,27,39,30,39,38
"Plekha5",319,318,290,296,286,282
"Plekha6",277,284,257,613,533,536
"Plekha7",54,74,77,57,60,60
"Plekha8",219,198,226,189,157,177
"Plekhb1",4,3,4,3,4,1
"Plekhb2",1855,1865,1951,2061,1938,1824
"Plekhd1",0,0,0,0,0,0
"Plekhd1os",0,0,0,0,0,0
"Plekhf1",94,125,122,101,98,118
"Plekhf2",1053,1096,1123,955,961,985
"Plekhg1",788,693,681,837,786,684
"Plekhg2",530,530,567,474,480,473
"Plekhg3",1180,1166,1146,1283,1178,1042
"Plekhg4",8,15,7,5,7,8
"Plekhg5",136,160,183,111,89,77
"Plekhg6",35,23,41,39,27,22
"Plekhh1",52,67,68,67,38,68
"Plekhh2",13,28,20,7,9,7
"Plekhh3",80,82,74,78,51,49
"Plekhj1",893,869,856,908,811,891
"Plekhm1",1552,1594,1577,1507,1366,1387
"Plekhm2",971,946,1037,908,807,758
"Plekhm3",465,465,452,719,628,646
"Plekhn1",205,219,237,361,302,306
"Plekho1",541,572,593,368,356,337
"Plekho2",3043,3062,3069,3573,2966,3194
"Plekhs1",7,12,6,18,14,25
"Plet1",1,2,0,4,4,1
"Plet1os",1,1,2,0,0,3
"Plg",0,0,0,0,0,0
"Plgrkt",956,1038,915,774,685,692
"Plin1",1,0,0,0,0,0
"Plin2",4152,3945,4039,4627,4758,4384
"Plin3",1738,1851,1901,1944,1882,1996
"Plin4",7,10,14,15,20,18
"Plin5",9,25,21,45,37,42
"Plk1",2297,2182,2424,1848,1731,1986
"Plk2",115,94,87,82,63,57
"Plk3",583,556,518,223,222,205
"Plk4",1185,1269,1155,894,969,1061
"Plk5",0,0,1,1,0,1
"Pllp",2,4,2,2,1,2
"Pln",5,1,5,2,2,7
"Plod1",949,995,1005,1212,1044,979
"Plod2",264,282,255,650,576,625
"Plod3",3124,3345,3271,3807,3311,3490
"Plp1",11,10,8,9,13,17
"Plp2",2164,2323,2200,2852,2612,2729
"Plpbp",671,710,744,669,652,642
"Plpp1",93,78,81,88,68,63
"Plpp2",168,165,161,156,140,167
"Plpp3",149,114,102,129,133,102
"Plpp4",0,0,0,0,0,0
"Plpp5",704,690,739,668,627,738
"Plpp6",313,278,319,374,301,304
"Plpp7",14,5,13,23,17,8
"Plppr1",0,0,0,0,0,0
"Plppr2",88,89,110,101,79,99
"Plppr3",2517,2621,2693,2298,2205,2611
"Plppr4",0,0,0,0,1,0
"Plppr5",0,0,0,0,0,0
"Plrg1",1014,1057,1116,921,909,967
"Pls1",143,165,190,48,29,29
"Pls3",341,316,317,168,156,174
"Plscr1",2146,2174,1807,1750,1793,1805
"Plscr1l1",0,0,0,0,1,1
"Plscr2",4,2,4,9,8,5
"Plscr3",835,953,948,1189,1124,1404
"Plscr4",51,58,48,59,58,42
"Plscr5",4,5,7,8,11,11
"Pltp",86,107,126,507,412,424
"Plut",0,0,0,0,0,0
"Plvap",12,24,25,19,14,22
"Plxdc1",81,122,108,183,142,119
"Plxdc2",120,173,125,134,103,98
"Plxna1",1975,1650,1734,3205,2796,2686
"Plxna2",46,43,43,80,59,53
"Plxna3",38,33,38,35,24,32
"Plxna4",164,141,183,23,26,13
"Plxna4os1",1,0,0,0,1,0
"Plxnb1",1,0,0,2,1,1
"Plxnb2",1394,1425,1578,1917,1735,1479
"Plxnb3",36,28,50,65,43,48
"Plxnc1",2157,2130,2160,1951,1941,1932
"Plxnd1",3909,3868,3791,4834,4361,4501
"Pm20d1",2,4,3,6,5,6
"Pm20d2",1,3,4,6,10,3
"Pmaip1",694,722,642,425,460,485
"Pmch",84,104,94,84,101,96
"Pmel",216,218,192,278,228,262
"Pmepa1",119,84,80,40,35,49
"Pmepa1os",0,0,0,0,0,0
"Pmf1",794,837,855,864,739,934
"Pmfbp1",0,0,0,0,0,0
"Pmis2",0,0,1,0,0,1
"Pml",3219,3233,3360,3089,2898,3425
"Pmm1",506,552,544,650,606,647
"Pmm2",673,738,751,641,597,678
"Pmp2",0,0,0,0,0,0
"Pmp22",230,200,232,583,511,488
"Pmpca",2630,2604,2802,2256,2112,2338
"Pmpcb",929,926,948,734,748,825
"Pms1",187,166,155,129,109,120
"Pms2",600,641,661,525,527,620
"Pmvk",372,376,354,329,272,360
"Pnck",8,10,9,7,7,12
"Pnisr",2178,2220,2179,2151,1951,2080
"Pnkd",414,430,460,364,281,335
"Pnkp",4004,3952,4003,4215,3845,3885
"Pnldc1",16,8,12,14,11,11
"Pnlip",0,0,0,0,0,0
"Pnliprp1",0,0,0,0,0,0
"Pnliprp2",0,0,0,0,0,0
"Pnma1",12,10,10,4,10,4
"Pnma2",0,0,0,0,0,0
"Pnma3",0,0,0,0,0,0
"Pnma5",0,0,0,0,0,0
"Pnma6e",0,0,0,0,0,0
"Pnma8a",0,0,0,0,0,1
"Pnma8b",2,4,3,1,1,1
"Pnma8c",25,31,26,39,31,18
"Pnmt",0,0,0,0,0,0
"Pnn",1918,1852,1660,1614,1372,1910
"Pno1",656,665,676,514,471,576
"Pnoc",0,0,0,0,1,0
"Pnp",4272,4712,4379,3363,3524,4085
"Pnp2",125,123,139,153,155,192
"Pnpla1",1,1,4,17,10,10
"Pnpla2",2264,2172,2327,2112,1945,2065
"Pnpla3",7,3,3,7,7,6
"Pnpla5",0,0,1,0,0,0
"Pnpla6",984,995,1020,1099,1067,1032
"Pnpla7",1557,1494,1709,1893,1682,1509
"Pnpla8",1107,1120,1154,1142,1127,1186
"Pnpo",618,701,710,511,500,508
"Pnpt1",799,769,854,609,627,724
"Pnrc1",1647,1652,1834,2740,2504,2337
"Pnrc2",1588,1563,1570,1403,1356,1488
"Poc1a",681,719,787,526,591,628
"Poc1b",751,727,816,599,581,629
"Poc5",405,403,438,388,360,398
"Podn",0,0,0,0,0,0
"Podnl1",12,14,12,28,29,23
"Podxl",5,7,9,955,778,705
"Podxl2",6,3,6,9,2,3
"Pof1b",0,0,0,0,0,0
"Pofut1",1047,1007,1077,951,848,926
"Pofut2",741,654,715,824,763,679
"Pogk",297,285,331,303,262,262
"Poglut1",961,950,1028,840,823,953
"Poglut2",735,756,670,556,536,640
"Poglut3",247,225,236,148,140,143
"Pogz",943,906,903,834,748,856
"Pola1",1514,1512,1389,1018,953,1184
"Pola2",1338,1460,1479,1102,1049,1232
"Polb",385,393,375,308,292,424
"Pold1",1843,1803,2034,2226,1983,2169
"Pold2",947,960,1009,999,866,1016
"Pold3",1415,1467,1383,1245,1255,1357
"Pold4",134,151,114,210,157,194
"Poldip2",992,957,996,962,936,979
"Poldip3",2438,2467,2498,2611,2447,2562
"Pole",1703,1634,1767,1389,1346,1398
"Pole2",489,515,565,393,383,461
"Pole3",733,761,753,639,619,712
"Pole4",531,562,573,451,477,472
"Polg",1814,1845,1962,1793,1642,1689
"Polg2",215,249,232,195,196,221
"Polh",690,711,742,699,730,781
"Poli",266,291,301,455,399,416
"Polk",376,400,392,397,412,397
"Poll",294,296,320,317,282,296
"Polm",172,226,208,372,326,394
"Poln",54,59,52,44,33,33
"Polq",734,706,794,637,642,737
"Polr1a",1254,1233,1314,1139,1110,1108
"Polr1b",763,769,847,677,680,694
"Polr1c",463,479,515,461,472,520
"Polr1d",839,847,851,678,669,748
"Polr1e",299,303,349,244,211,243
"Polr1f",704,754,639,536,501,662
"Polr1g",350,359,347,364,307,388
"Polr1h",391,352,465,407,402,444
"Polr1has",27,34,29,34,35,49
"Polr2a",4477,4328,4187,3953,3330,3946
"Polr2b",2550,2508,2508,1951,2060,2248
"Polr2c",566,549,627,457,446,488
"Polr2d",383,340,449,338,373,387
"Polr2e",898,984,980,839,747,766
"Polr2f",507,509,564,395,422,492
"Polr2g",960,904,928,797,824,853
"Polr2h",239,274,256,232,254,252
"Polr2i",318,296,336,270,242,259
"Polr2j",833,825,954,693,681,737
"Polr2k",102,90,82,81,72,103
"Polr2l",83,99,107,92,81,76
"Polr2m",2365,2389,2400,2214,2004,2240
"Polr3a",667,642,693,672,590,598
"Polr3b",571,567,544,569,555,618
"Polr3c",1221,1278,1216,987,923,982
"Polr3d",160,174,171,143,128,140
"Polr3e",669,675,670,549,539,590
"Polr3f",602,575,551,528,435,522
"Polr3g",297,352,353,293,278,354
"Polr3gl",749,883,838,807,715,894
"Polr3h",326,362,343,283,250,328
"Polr3k",447,552,514,418,468,464
"Polrmt",618,575,690,530,461,504
"Pom121",2506,2476,2621,2293,1871,2210
"Pom121l12",0,0,0,0,0,0
"Pom121l2",1,0,0,1,0,0
"Pomc",4,5,3,6,1,5
"Pomgnt1",438,419,471,379,356,384
"Pomgnt2",124,116,124,101,117,133
"Pomk",254,249,231,240,224,258
"Pomp",1036,1133,1127,799,804,972
"Pomt1",526,583,569,591,474,575
"Pomt2",550,581,616,512,486,490
"Pon1",3,0,0,1,0,1
"Pon2",1727,1785,1805,1822,1742,1759
"Pon3",1313,1149,1171,2003,1730,1675
"Pop1",631,684,704,304,285,350
"Pop4",602,585,592,420,455,506
"Pop5",308,304,320,224,229,205
"Pop7",226,202,247,193,189,174
"Popdc2",0,2,1,2,1,4
"Popdc3",0,0,0,0,0,0
"Por",2027,2030,2002,1828,1690,1576
"Porcn",8,2,10,27,18,17
"Postn",2,0,0,9,8,10
"Pot1a",556,574,603,607,652,710
"Pot1b",604,584,620,588,502,544
"Potefam1",0,0,0,0,0,0
"Potefam2",0,0,0,0,0,0
"Potefam3a",0,0,0,0,0,0
"Potefam3b",0,0,0,0,0,1
"Potefam3c",0,0,0,0,0,0
"Potefam3d",0,1,0,0,0,0
"Potefam3e",7,7,7,15,10,17
"Poteg",0,0,0,0,0,0
"Potegl",0,1,0,1,1,0
"Pou1f1",0,0,1,1,1,1
"Pou2af1",455,527,623,155,196,180
"Pou2af2",2,3,1,0,0,1
"Pou2af3",2,9,5,5,7,5
"Pou2f1",765,705,727,846,759,841
"Pou2f2",1488,1481,1320,1651,1386,1401
"Pou2f3",0,1,0,0,0,0
"Pou3f1",0,0,1,0,0,0
"Pou3f2",0,0,0,0,0,0
"Pou3f3",0,0,0,0,0,0
"Pou3f4",0,0,0,0,0,0
"Pou4f1",5,9,9,9,7,12
"Pou4f2",0,0,0,0,0,0
"Pou4f3",0,0,0,0,0,0
"Pou5f1",0,1,1,0,0,0
"Pou5f1-rs1",0,0,0,0,0,0
"Pou5f1-rs4",0,0,0,0,0,0
"Pou5f1-rs6",0,0,0,0,0,0
"Pou5f1-rs8",0,0,0,0,0,0
"Pou5f2",1,3,1,0,1,1
"Pou6f1",146,171,166,289,247,217
"Pou6f2",0,0,0,0,0,0
"Pp2d1",5,7,6,3,3,9
"Ppa1",682,642,720,465,496,512
"Ppa2",362,361,388,326,298,369
"Ppan",741,700,719,715,596,738
"Ppara",0,1,0,0,0,0
"Ppard",1162,1169,1185,1474,1306,1423
"Pparg",5,6,9,29,21,22
"Ppargc1a",12,8,10,24,24,12
"Ppargc1b",140,120,99,121,116,107
"Ppat",1285,1254,1250,1023,972,1136
"Ppbp",2044,2268,3672,935,482,467
"Ppcdc",311,347,375,388,399,436
"Ppcs",91,63,114,63,75,85
"Ppdpf",416,427,505,471,367,416
"Ppef1",0,0,0,0,0,1
"Ppef2",4,1,2,1,2,1
"Ppfia1",1469,1550,1501,1185,992,1070
"Ppfia2",0,0,0,0,0,0
"Ppfia3",28,22,40,31,21,40
"Ppfia4",7,12,11,15,12,9
"Ppfibp1",537,540,602,368,348,362
"Ppfibp2",284,257,307,430,382,381
"Pphln1",1380,1572,1472,1168,1140,1196
"Pphln1-ps1",87,80,88,64,61,92
"Ppia",9108,9066,10081,7772,8202,8885
"Ppib",2511,2433,2613,2416,2099,2468
"Ppic",725,793,745,606,625,763
"Ppid",1552,1545,1487,1269,1189,1494
"Ppie",427,428,442,407,412,437
"Ppif",782,795,992,642,599,645
"Ppifos",142,145,190,94,109,107
"Ppig",2457,2358,2082,1805,1613,2098
"Ppih",504,514,565,365,388,446
"Ppil1",924,933,900,652,681,720
"Ppil2",1621,1577,1635,1557,1401,1565
"Ppil3",347,371,384,309,274,328
"Ppil4",838,932,838,761,699,804
"Ppil6",5,4,4,0,1,0
"Ppip5k1",473,467,473,436,376,407
"Ppip5k2",1316,1344,1296,1043,1092,1272
"Ppl",1,0,1,0,1,1
"Ppm1a",1385,1470,1419,1429,1345,1272
"Ppm1b",917,952,858,736,775,834
"Ppm1d",495,502,525,387,346,366
"Ppm1e",201,209,198,157,151,144
"Ppm1f",1564,1588,1629,1395,1297,1575
"Ppm1g",2687,2706,2582,2354,2028,2322
"Ppm1h",1749,1709,1633,1493,1373,1491
"Ppm1j",32,29,24,19,12,19
"Ppm1k",293,308,304,202,214,223
"Ppm1l",124,120,144,149,140,131
"Ppm1m",1354,1342,1403,1393,1335,1428
"Ppm1n",27,36,36,79,76,74
"Ppme1",1115,1229,1168,1519,1371,1611
"Ppox",763,827,822,876,879,873
"Ppp1ca",9008,9161,9827,7865,7562,8087
"Ppp1cb",5694,5849,5730,5715,6036,6087
"Ppp1cc",2332,2286,2344,1640,1773,1849
"Ppp1ccb",34,51,26,39,39,38
"Ppp1r10",1416,1380,1423,1135,1011,1123
"Ppp1r11",625,608,611,474,479,572
"Ppp1r12a",3640,3649,3485,3855,3598,3833
"Ppp1r12b",589,583,546,1109,1006,949
"Ppp1r12c",2042,2127,2308,1910,1783,1815
"Ppp1r13b",495,457,451,318,270,269
"Ppp1r13l",215,192,217,298,270,293
"Ppp1r14a",0,1,2,0,0,0
"Ppp1r14b",619,628,664,592,554,614
"Ppp1r14bl",0,0,0,0,0,0
"Ppp1r14c",0,0,0,0,0,0
"Ppp1r14d",0,0,0,0,0,0
"Ppp1r15a",759,736,699,596,455,462
"Ppp1r15b",4243,4219,4131,4718,4372,4419
"Ppp1r16a",349,401,405,356,328,339
"Ppp1r16b",246,235,236,119,111,139
"Ppp1r17",0,0,0,0,0,0
"Ppp1r18",3348,3395,3129,3698,2910,3435
"Ppp1r1a",2,2,2,1,3,2
"Ppp1r1b",0,0,0,0,0,0
"Ppp1r1c",1,0,0,0,1,0
"Ppp1r2",851,886,919,810,773,826
"Ppp1r2-ps3",0,0,0,0,0,0
"Ppp1r2-ps7",0,0,0,0,0,0
"Ppp1r2-ps9",0,0,0,0,0,0
"Ppp1r21",1258,1284,1273,1102,1068,1180
"Ppp1r26",51,67,50,18,22,24
"Ppp1r27",0,0,0,0,0,0
"Ppp1r35",388,393,408,453,421,449
"Ppp1r36",0,0,0,0,1,0
"Ppp1r36dn",15,7,23,10,4,12
"Ppp1r37",710,727,817,724,634,640
"Ppp1r3a",0,0,0,0,0,0
"Ppp1r3b",830,831,901,2278,2129,1953
"Ppp1r3c",0,0,0,1,1,0
"Ppp1r3d",584,611,618,504,456,474
"Ppp1r3e",84,82,90,116,95,95
"Ppp1r3f",38,45,46,44,41,47
"Ppp1r3g",7,10,11,31,30,25
"Ppp1r42",12,9,6,15,18,13
"Ppp1r7",878,835,943,814,703,924
"Ppp1r8",941,922,1045,702,673,857
"Ppp1r9a",260,220,220,347,321,312
"Ppp1r9b",3315,3130,3155,3581,2945,3226
"Ppp2ca",5162,5344,5267,4152,4189,4831
"Ppp2cb",2758,2923,3139,2386,2362,2652
"Ppp2r1a",4549,4650,4874,5092,4508,4635
"Ppp2r1b",1583,1570,1638,1530,1438,1621
"Ppp2r2a",1330,1337,1374,1138,997,1153
"Ppp2r2b",2,1,0,0,0,0
"Ppp2r2c",1,0,0,0,0,0
"Ppp2r2cos",0,0,0,0,0,0
"Ppp2r2d",653,628,668,559,563,585
"Ppp2r3a",206,216,233,191,182,208
"Ppp2r3c",353,334,324,317,287,348
"Ppp2r3d",512,556,596,645,567,595
"Ppp2r5a",4867,4727,5055,4825,4650,4885
"Ppp2r5b",373,377,423,349,332,337
"Ppp2r5c",3778,3759,3789,3460,3440,3554
"Ppp2r5d",2063,2121,2102,1714,1641,1834
"Ppp2r5e",1423,1407,1485,1235,1243,1295
"Ppp3ca",3522,3484,3552,3635,3552,3756
"Ppp3cb",2038,1929,2065,1886,1736,2053
"Ppp3cc",201,199,174,112,124,130
"Ppp3r1",2672,2699,2644,2500,2536,2568
"Ppp3r2",0,0,0,0,0,0
"Ppp4c",2494,2556,2720,2457,2335,2487
"Ppp4r1",1483,1379,1492,1393,1339,1292
"Ppp4r1l-ps",165,168,183,229,220,231
"Ppp4r2",1051,1027,1048,877,807,878
"Ppp4r3a",2558,2344,2302,1982,1862,1987
"Ppp4r3b",2313,2396,2330,2255,2151,2241
"Ppp4r3c1",0,0,0,0,0,0
"Ppp4r3c2",0,0,0,0,0,0
"Ppp4r4",3,7,3,2,0,3
"Ppp5c",1529,1551,1680,1456,1304,1380
"Ppp6c",1553,1608,1562,1557,1545,1797
"Ppp6r1",8027,7960,8369,7004,6024,6527
"Ppp6r2",391,373,429,469,458,494
"Ppp6r3",3731,3916,3937,3373,3298,3531
"Pprc1",1172,1159,1269,1163,996,1181
"Ppt1",3230,3087,3250,2619,2413,2494
"Ppt2",1162,1198,1174,1468,1329,1389
"Pptc7",1004,950,1017,788,751,792
"Ppwd1",468,501,488,449,416,500
"Ppy",0,0,0,0,0,0
"Pqbp1",604,620,674,547,522,629
"Pradc1",212,183,221,157,157,195
"Praf2",378,416,386,365,339,364
"Prag1",116,120,114,99,65,83
"Pram1",1738,1716,1703,2319,2373,2409
"Pramel1",0,0,0,0,0,0
"Pramel11",0,0,0,0,0,0
"Pramel12",424,373,356,377,401,331
"Pramel13",0,0,0,0,0,0
"Pramel14",0,0,0,0,0,0
"Pramel15",0,0,0,0,0,0
"Pramel16",0,0,0,0,0,0
"Pramel17",0,0,0,0,0,0
"Pramel18",0,0,0,0,0,0
"Pramel19",0,0,0,0,0,0
"Pramel20",0,0,0,0,0,0
"Pramel21",0,0,0,0,0,0
"Pramel22",0,0,0,0,0,0
"Pramel23",0,0,0,0,0,0
"Pramel24",0,0,0,0,0,0
"Pramel25",0,0,0,0,0,0
"Pramel26",0,0,0,0,0,0
"Pramel27",0,0,0,0,0,0
"Pramel29",0,0,0,0,0,0
"Pramel30",0,0,0,0,0,0
"Pramel31",0,0,0,0,0,0
"Pramel32",0,0,0,0,0,0
"Pramel33",0,0,0,0,0,0
"Pramel34",0,0,0,0,0,0
"Pramel35",0,0,0,0,0,0
"Pramel36",0,0,0,0,0,0
"Pramel37",0,0,0,0,0,0
"Pramel38",0,0,0,0,0,0
"Pramel39-ps",0,0,0,0,0,0
"Pramel3a",0,0,0,0,0,0
"Pramel3b",0,0,0,0,0,0
"Pramel3c",0,0,0,0,0,0
"Pramel3d",0,0,0,0,0,0
"Pramel3e",0,0,0,0,0,0
"Pramel4",0,0,0,0,0,0
"Pramel40",0,0,0,0,0,0
"Pramel41",0,0,0,0,0,0
"Pramel42",0,0,0,0,0,0
"Pramel43",0,0,0,0,0,0
"Pramel44",0,0,0,0,0,0
"Pramel45",0,0,0,0,0,0
"Pramel46",0,0,0,0,0,0
"Pramel47",0,0,0,0,0,0
"Pramel48",0,0,0,0,0,0
"Pramel49",0,0,0,0,0,0
"Pramel5",0,0,0,0,0,0
"Pramel50",0,0,0,0,0,0
"Pramel51",0,0,0,0,0,0
"Pramel52-ps",0,0,0,0,0,0
"Pramel53",0,0,0,0,0,0
"Pramel54",0,0,0,0,0,0
"Pramel55",0,0,0,1,0,0
"Pramel56",0,0,0,0,0,0
"Pramel57",0,0,0,0,0,0
"Pramel59",0,0,0,0,0,0
"Pramel6",0,0,0,0,0,0
"Pramel60",0,0,0,0,0,0
"Pramel7",0,0,0,0,0,0
"Pramex1",0,0,0,0,0,0
"Pramex2",0,0,0,0,0,0
"Prap1",0,0,0,0,0,1
"Prb1a",0,0,0,0,0,0
"Prb1b",0,0,0,0,0,0
"Prb1c",0,0,0,0,0,0
"Prc1",2446,2498,2402,1894,1709,2162
"Prcc",1189,1293,1330,1057,972,1040
"Prcd",0,0,0,0,0,1
"Prcp",854,965,838,1006,873,906
"Prdm1",178,147,187,137,108,95
"Prdm10",551,528,502,742,667,699
"Prdm11",154,161,158,142,116,133
"Prdm12",0,0,0,0,0,0
"Prdm13",0,0,0,0,0,0
"Prdm14",0,0,0,0,0,0
"Prdm15",349,379,369,357,305,351
"Prdm16",68,53,50,82,53,81
"Prdm16os",0,0,0,0,0,0
"Prdm2",2129,2089,2128,2011,1941,1943
"Prdm4",764,761,784,705,637,722
"Prdm5",19,19,22,15,18,27
"Prdm6",0,0,0,0,0,0
"Prdm8",0,0,0,0,0,1
"Prdm9",156,145,129,154,152,163
"Prdx1",7276,7218,7945,6588,6872,6810
"Prdx2",1816,1912,2274,2296,2142,2177
"Prdx3",1326,1310,1504,1481,1478,1586
"Prdx4",278,284,397,346,345,321
"Prdx5",8398,8619,8413,11504,11476,11875
"Prdx6",3819,3709,4074,5542,5233,5565
"Prdx6b",0,0,0,2,0,0
"Preb",2379,2654,2669,2473,2189,2225
"Prelid1",5566,5476,5789,7066,6807,7344
"Prelid2",46,31,45,187,180,196
"Prelid3a",4,7,5,5,3,4
"Prelid3b",1222,1227,1252,856,856,996
"Prelp",0,1,0,3,1,0
"Prep",1753,1648,1732,1371,1328,1501
"Prepl",708,722,753,575,623,674
"Prex1",3916,3824,3960,4227,3822,3517
"Prex2",0,1,3,0,1,0
"Prf1",3,4,1,2,5,1
"Prg2",371,349,398,480,403,479
"Prg3",45,40,46,70,53,79
"Prg4",45,45,40,33,49,27
"Prh1",0,0,0,0,0,0
"Prickle1",62,64,66,55,52,44
"Prickle2",19,24,16,75,59,66
"Prickle3",1427,1490,1391,1696,1480,1548
"Prickle4",19,33,34,32,24,36
"Prim1",727,824,775,503,530,616
"Prim2",901,923,913,617,723,844
"Prima1",0,0,0,0,0,0
"Primpol",508,521,518,597,552,547
"Prkaa1",1785,1890,1745,1825,1796,1726
"Prkaa2",56,55,66,29,37,29
"Prkab1",1319,1284,1288,1282,1272,1158
"Prkab2",147,176,151,269,227,222
"Prkaca",1278,1262,1217,1193,1006,1093
"Prkacb",2906,2959,2882,2448,2212,2239
"Prkag1",1404,1465,1526,1394,1382,1357
